id,tstamp,windspeed-2,windspeed-1,windspeed0,solarflux-2,solarflux-1,solarflux0
1144.0,966096900,10.8771,11.2965,11.5482,0.0,0.0,0.0
1145.0,966097800,11.2965,11.5482,11.6321,0.0,0.0,0.0
1146.0,966098700,11.5482,11.6321,11.5901,0.0,0.0,0.0
1147.0,966099600,11.6321,11.5901,11.3525,0.0,0.0,0.0
1148.0,966100500,11.5901,11.3525,10.919,0.0,0.0,0.0
1149.0,966101400,11.3525,10.919,10.2899,0.0,0.0,0.0
1150.0,966102300,10.919,10.2899,8.64716,0.0,0.0,0.0
1151.0,966103200,10.2899,8.64716,7.35393,0.0,0.0,0.0
1152.0,966104100,8.64716,7.35393,6.41022,0.0,0.0,0.0
1153.0,966105000,7.35393,6.41022,5.81603,0.0,0.0,0.0
1154.0,966105900,6.41022,5.81603,6.41022,0.0,0.0,0.0
1155.0,966106800,5.81603,6.41022,6.79469,0.0,0.0,0.0
1156.0,966107700,6.41022,6.79469,6.96945,0.0,0.0,0.0
1157.0,966108600,6.79469,6.96945,6.9345,0.0,0.0,0.0
1158.0,966109500,6.96945,6.9345,6.0607,0.0,0.0,0.0
1159.0,966110400,6.9345,6.0607,5.39661,0.0,0.0,0.0
1160.0,966111300,6.0607,5.39661,4.94223,0.0,0.0,0.0
1161.0,966112200,5.39661,4.94223,4.69757,0.0,0.0,0.0
1162.0,966113100,4.94223,4.69757,5.08204,0.0,0.0,0.0
1163.0,966114000,4.69757,5.08204,5.39661,0.0,0.0,0.0
1164.0,966114900,5.08204,5.39661,5.64127,0.0,0.0,0.0
1165.0,966115800,5.39661,5.64127,5.81603,0.0,0.0,0.0
1166.0,966116700,5.64127,5.81603,5.81603,0.0,0.0,0.0
1167.0,966117600,5.81603,5.81603,5.81603,0.0,0.0,0.0
1168.0,966118500,5.81603,5.81603,5.81603,0.0,0.0,0.0
1169.0,966119400,5.81603,5.81603,5.81603,0.0,0.0,0.0
1170.0,966120300,5.81603,5.81603,5.60632,0.0,0.0,0.0
1171.0,966121200,5.81603,5.60632,5.53642,0.0,0.0,0.0
1172.0,966122100,5.60632,5.53642,5.60632,0.0,0.0,1.07462
1173.0,966123000,5.53642,5.60632,5.81603,0.0,1.07462,2.92053
1174.0,966123900,5.60632,5.81603,6.58498,1.07462,2.92053,8.03708
1175.0,966124800,5.81603,6.58498,7.21412,2.92053,8.03708,12.213
1176.0,966125700,6.58498,7.21412,7.70345,8.03708,12.213,15.4482
1177.0,966126600,7.21412,7.70345,8.05297,12.213,15.4482,17.7428
1178.0,966127500,7.70345,8.05297,8.05297,15.4482,17.7428,14.2965
1179.0,966128400,8.05297,8.05297,8.05297,17.7428,14.2965,13.1096
1180.0,966129300,8.05297,8.05297,8.05297,14.2965,13.1096,14.1823
1181.0,966130200,8.05297,8.05297,8.05297,13.1096,14.1823,17.5144
1182.0,966131100,8.05297,8.05297,7.84326,14.1823,17.5144,29.0971
1183.0,966132000,8.05297,7.84326,7.77335,17.5144,29.0971,38.9452
1184.0,966132900,7.84326,7.77335,7.84326,29.0971,38.9452,47.0587
1185.0,966133800,7.77335,7.84326,8.05297,38.9452,47.0587,53.4376
1186.0,966134700,7.84326,8.05297,8.69609,47.0587,53.4376,55.5639
1187.0,966135600,8.05297,8.69609,9.28329,53.4376,55.5639,57.6343
1188.0,966136500,8.69609,9.28329,9.81456,55.5639,57.6343,59.6489
1189.0,966137400,9.28329,9.81456,10.2899,57.6343,59.6489,61.6078
1190.0,966138300,9.81456,10.2899,10.6464,59.6489,61.6078,64.293
1191.0,966139200,10.2899,10.6464,10.9889,61.6078,64.293,66.4009
1192.0,966140100,10.6464,10.9889,11.3175,64.293,66.4009,67.9317
1193.0,966141000,10.9889,11.3175,11.6321,66.4009,67.9317,68.8852
1194.0,966141900,11.3175,11.6321,12.1214,67.9317,68.8852,68.4006
1195.0,966142800,11.6321,12.1214,12.4709,68.8852,68.4006,67.9126
1196.0,966143700,12.1214,12.4709,12.6806,68.4006,67.9126,67.4214
1197.0,966144600,12.4709,12.6806,12.7505,67.9126,67.4214,66.9268
1198.0,966145500,12.6806,12.7505,12.4919,67.4214,66.9268,65.9358
1199.0,966146400,12.7505,12.4919,12.2193,66.9268,65.9358,65.2702
1200.0,966147300,12.4919,12.2193,11.9327,65.9358,65.2702,64.9299
1201.0,966148200,12.2193,11.9327,11.6321,65.2702,64.9299,64.915
1202.0,966149100,11.9327,11.6321,11.2756,64.9299,64.915,68.5248
1203.0,966150000,11.6321,11.2756,10.933,64.915,68.5248,70.2603
1204.0,966150900,11.2756,10.933,10.6045,68.5248,70.2603,70.1216
1205.0,966151800,10.933,10.6045,10.2899,70.2603,70.1216,68.1087
1206.0,966152700,10.6045,10.2899,9.56989,70.1216,68.1087,58.7379
1207.0,966153600,10.2899,9.56989,9.14348,68.1087,58.7379,51.1486
1208.0,966154500,9.56989,9.14348,9.01066,58.7379,51.1486,45.3409
1209.0,966155400,9.14348,9.01066,9.17144,51.1486,45.3409,41.3148
1210.0,966156300,9.01066,9.17144,10.7373,45.3409,41.3148,42.9465
1211.0,966157200,9.17144,10.7373,11.8558,41.3148,42.9465,43.7756
1212.0,966158100,10.7373,11.8558,12.5268,42.9465,43.7756,43.8022
1213.0,966159000,11.8558,12.5268,12.7505,43.7756,43.8022,43.0264
1214.0,966159900,12.5268,12.7505,11.5202,43.8022,43.0264,40.9177
1215.0,966160800,12.7505,11.5202,10.5136,43.0264,40.9177,38.3601
1216.0,966161700,11.5202,10.5136,9.73067,40.9177,38.3601,35.3535
1217.0,966162600,10.5136,9.73067,9.17144,38.3601,35.3535,31.898
1218.0,966163500,9.73067,9.17144,9.2763,35.3535,31.898,26.3758
1219.0,966164400,9.17144,9.2763,9.31125,31.898,26.3758,21.4831
1220.0,966165300,9.2763,9.31125,9.2763,26.3758,21.4831,17.22
1221.0,966166200,9.31125,9.2763,9.17144,21.4831,17.22,13.5864
1222.0,966167100,9.2763,9.17144,8.99668,17.22,13.5864,11.2118
1223.0,966168000,9.17144,8.99668,8.75201,13.5864,11.2118,9.04709
1224.0,966168900,8.99668,8.75201,8.43744,11.2118,9.04709,7.09216
1225.0,966169800,8.75201,8.43744,8.05297,9.04709,7.09216,5.34703
1226.0,966170700,8.43744,8.05297,7.17917,7.09216,5.34703,3.71221
1227.0,966171600,8.05297,7.17917,6.51508,5.34703,3.71221,2.35352
1228.0,966172500,7.17917,6.51508,6.0607,3.71221,2.35352,1.27096
1229.0,966173400,6.51508,6.0607,5.81603,2.35352,1.27096,0.46452
1230.0,966174300,6.0607,5.81603,6.30536,1.27096,0.46452,0.30484
1231.0,966175200,5.81603,6.30536,6.65489,0.46452,0.30484,0.17419
1232.0,966176100,6.30536,6.65489,6.8646,0.30484,0.17419,0.07258
1233.0,966177000,6.65489,6.8646,6.9345,0.17419,0.07258,0.0
1234.0,966177900,6.8646,6.9345,6.65489,0.07258,0.0,0.0
1235.0,966178800,6.9345,6.65489,6.37527,0.0,0.0,0.0
1236.0,966179700,6.65489,6.37527,6.09565,0.0,0.0,0.0
1237.0,966180600,6.37527,6.09565,5.81603,0.0,0.0,0.0
1238.0,966181500,6.09565,5.81603,5.22185,0.0,0.0,0.0
1239.0,966182400,5.81603,5.22185,4.83737,0.0,0.0,0.0
1240.0,966183300,5.22185,4.83737,4.66261,0.0,0.0,0.0
1241.0,966184200,4.83737,4.66261,4.69757,0.0,0.0,0.0
1242.0,966185100,4.66261,4.69757,5.57137,0.0,0.0,0.0
1243.0,966186000,4.69757,5.57137,6.23546,0.0,0.0,0.0
1244.0,966186900,5.57137,6.23546,6.68984,0.0,0.0,0.0
1245.0,966187800,6.23546,6.68984,6.9345,0.0,0.0,0.0
1246.0,966188700,6.68984,6.9345,6.78071,0.0,0.0,0.0
1247.0,966189600,6.9345,6.78071,6.54304,0.0,0.0,0.0
1248.0,966190500,6.78071,6.54304,6.22148,0.0,0.0,0.0
1249.0,966191400,6.54304,6.22148,5.81603,0.0,0.0,0.0
1250.0,966192300,6.22148,5.81603,4.63465,0.0,0.0,0.0
1251.0,966193200,5.81603,4.63465,3.83075,0.0,0.0,0.0
1252.0,966194100,4.63465,3.83075,3.40434,0.0,0.0,0.0
1253.0,966195000,3.83075,3.40434,3.3554,0.0,0.0,0.0
1254.0,966195900,3.40434,3.3554,4.69058,0.0,0.0,0.0
1255.0,966196800,3.3554,4.69058,5.73215,0.0,0.0,0.0
1256.0,966197700,4.69058,5.73215,6.48012,0.0,0.0,0.0
1257.0,966198600,5.73215,6.48012,6.9345,0.0,0.0,0.0
1258.0,966199500,6.48012,6.9345,6.55003,0.0,0.0,0.0
1259.0,966200400,6.9345,6.55003,6.23546,0.0,0.0,0.0
1260.0,966201300,6.55003,6.23546,5.9908,0.0,0.0,0.0
1261.0,966202200,6.23546,5.9908,5.81603,0.0,0.0,0.0
1262.0,966203100,5.9908,5.81603,5.71118,0.0,0.0,0.0
1263.0,966204000,5.81603,5.71118,5.67623,0.0,0.0,0.0
1264.0,966204900,5.71118,5.67623,5.71118,0.0,0.0,0.0
1265.0,966205800,5.67623,5.71118,5.81603,0.0,0.0,0.0
1266.0,966206700,5.71118,5.81603,6.09565,0.0,0.0,0.51399
1267.0,966207600,5.81603,6.09565,6.37527,0.0,0.51399,1.09222
1268.0,966208500,6.09565,6.37527,6.65489,0.51399,1.09222,1.73468
1269.0,966209400,6.37527,6.65489,6.9345,1.09222,1.73468,2.44138
1270.0,966210300,6.65489,6.9345,7.21412,1.73468,2.44138,3.25656
1271.0,966211200,6.9345,7.21412,7.49374,2.44138,3.25656,4.10648
1272.0,966212100,7.21412,7.49374,7.77335,3.25656,4.10648,4.99113
1273.0,966213000,7.49374,7.77335,8.05297,4.10648,4.99113,5.91052
1274.0,966213900,7.77335,8.05297,8.43744,4.99113,5.91052,5.42576
1275.0,966214800,8.05297,8.43744,8.75201,5.91052,5.42576,5.93499
1276.0,966215700,8.43744,8.75201,8.99668,5.42576,5.93499,7.43822
1277.0,966216600,8.75201,8.99668,9.17144,5.93499,7.43822,9.93544
1278.0,966217500,8.99668,9.17144,9.06658,7.43822,9.93544,18.2516
1279.0,966218400,9.17144,9.06658,9.03163,9.93544,18.2516,24.3451
1280.0,966219300,9.06658,9.03163,9.06658,18.2516,24.3451,28.216
1281.0,966220200,9.03163,9.06658,9.17144,24.3451,28.216,29.8643
1282.0,966221100,9.06658,9.17144,9.32523,28.216,29.8643,20.8771
1283.0,966222000,9.17144,9.32523,9.5629,29.8643,20.8771,15.2758
1284.0,966222900,9.32523,9.5629,9.88446,20.8771,15.2758,13.0604
1285.0,966223800,9.5629,9.88446,10.2899,15.2758,13.0604,14.2308
1286.0,966224700,9.88446,10.2899,11.2406,13.0604,14.2308,25.6468
1287.0,966225600,10.2899,11.2406,11.9676,14.2308,25.6468,35.8754
1288.0,966226500,11.2406,11.9676,12.4709,25.6468,35.8754,44.9169
1289.0,966227400,11.9676,12.4709,12.7505,35.8754,44.9169,52.771
1290.0,966228300,12.4709,12.7505,12.2612,44.9169,52.771,60.4904
1291.0,966229200,12.7505,12.2612,11.9117,52.771,60.4904,66.3209
1292.0,966230100,12.2612,11.9117,11.702,60.4904,66.3209,70.2623
1293.0,966231000,11.9117,11.702,11.6321,66.3209,70.2623,72.3147
1294.0,966231900,11.702,11.6321,11.702,70.2623,72.3147,69.0103
1295.0,966232800,11.6321,11.702,11.9117,72.3147,69.0103,66.1287
1296.0,966233700,11.702,11.9117,12.2612,69.0103,66.1287,63.6699
1297.0,966234600,11.9117,12.2612,12.7505,66.1287,63.6699,61.6339
1298.0,966235500,12.2612,12.7505,14.1137,63.6699,61.6339,62.644
1299.0,966236400,12.7505,14.1137,15.1273,61.6339,62.644,62.328
1300.0,966237300,14.1137,15.1273,15.7914,62.644,62.328,60.6858
1301.0,966238200,15.1273,15.7914,16.1059,62.328,60.6858,57.7174
1302.0,966239100,15.7914,16.1059,15.4419,60.6858,57.7174,50.0605
1303.0,966240000,16.1059,15.4419,14.8477,57.7174,50.0605,43.319
1304.0,966240900,15.4419,14.8477,14.3234,50.0605,43.319,37.4928
1305.0,966241800,14.8477,14.3234,13.869,43.319,37.4928,32.5819
1306.0,966242700,14.3234,13.869,13.4845,37.4928,32.5819,30.2911
1307.0,966243600,13.869,13.4845,13.17,32.5819,30.2911,27.7792
1308.0,966244500,13.4845,13.17,12.9253,30.2911,27.7792,25.046
1309.0,966245400,13.17,12.9253,12.7505,27.7792,25.046,22.0916
1310.0,966246300,12.9253,12.7505,13.2958,25.046,22.0916,17.2698
1311.0,966247200,12.7505,13.2958,13.4775,22.0916,17.2698,13.3243
1312.0,966248100,13.2958,13.4775,13.2958,17.2698,13.3243,10.2549
1313.0,966249000,13.4775,13.2958,12.7505,13.3243,10.2549,8.06172
1314.0,966249900,13.2958,12.7505,10.5416,10.2549,8.06172,8.43698
1315.0,966250800,12.7505,10.5416,8.8359,8.06172,8.43698,8.56027
1316.0,966251700,10.5416,8.8359,7.63355,8.43698,8.56027,8.43158
1317.0,966252600,8.8359,7.63355,6.9345,8.56027,8.43158,8.05091
1318.0,966253500,7.63355,6.9345,7.91316,8.43158,8.05091,6.97615
1319.0,966254400,6.9345,7.91316,8.6122,8.05091,6.97615,5.94416
1320.0,966255300,7.91316,8.6122,9.03163,6.97615,5.94416,4.95493
1321.0,966256200,8.6122,9.03163,9.17144,5.94416,4.95493,4.00848
1322.0,966257100,9.03163,9.17144,8.6122,4.95493,4.00848,2.91508
1323.0,966258000,9.17144,8.6122,8.05297,4.00848,2.91508,1.99092
1324.0,966258900,8.6122,8.05297,7.49374,2.91508,1.99092,1.236
1325.0,966259800,8.05297,7.49374,6.9345,1.99092,1.236,0.65032
1326.0,966260700,7.49374,6.9345,6.0607,1.236,0.65032,0.42677
1327.0,966261600,6.9345,6.0607,5.39661,0.65032,0.42677,0.24387
1328.0,966262500,6.0607,5.39661,4.94223,0.42677,0.24387,0.10161
1329.0,966263400,5.39661,4.94223,4.69757,0.24387,0.10161,0.0
1330.0,966264300,4.94223,4.69757,5.31272,0.10161,0.0,0.0
1331.0,966265200,4.69757,5.31272,5.70419,0.0,0.0,0.0
1332.0,966266100,5.31272,5.70419,5.87196,0.0,0.0,0.0
1333.0,966267000,5.70419,5.87196,5.81603,0.0,0.0,0.0
1334.0,966267900,5.87196,5.81603,4.97019,0.0,0.0,0.0
1335.0,966268800,5.81603,4.97019,4.27814,0.0,0.0,0.0
1336.0,966269700,4.97019,4.27814,3.73988,0.0,0.0,0.0
1337.0,966270600,4.27814,3.73988,3.3554,0.0,0.0,0.0
1338.0,966271500,3.73988,3.3554,3.12472,0.0,0.0,0.0
1339.0,966272400,3.3554,3.12472,3.04783,0.0,0.0,0.0
1340.0,966273300,3.12472,3.04783,3.12472,0.0,0.0,0.0
1341.0,966274200,3.04783,3.12472,3.3554,0.0,0.0,0.0
1342.0,966275100,3.12472,3.3554,4.20125,0.0,0.0,0.0
1343.0,966276000,3.3554,4.20125,4.8933,0.0,0.0,0.0
1344.0,966276900,4.20125,4.8933,5.43156,0.0,0.0,0.0
1345.0,966277800,4.8933,5.43156,5.81603,0.0,0.0,0.0
1346.0,966278700,5.43156,5.81603,5.71118,0.0,0.0,0.0
1347.0,966279600,5.81603,5.71118,5.67623,0.0,0.0,0.0
1348.0,966280500,5.71118,5.67623,5.71118,0.0,0.0,0.0
1349.0,966281400,5.67623,5.71118,5.81603,0.0,0.0,0.0
1350.0,966282300,5.71118,5.81603,6.30536,0.0,0.0,0.0
1351.0,966283200,5.81603,6.30536,6.65489,0.0,0.0,0.0
1352.0,966284100,6.30536,6.65489,6.8646,0.0,0.0,0.0
1353.0,966285000,6.65489,6.8646,6.9345,0.0,0.0,0.0
1354.0,966285900,6.8646,6.9345,6.55003,0.0,0.0,0.0
1355.0,966286800,6.9345,6.55003,6.23546,0.0,0.0,0.0
1356.0,966287700,6.55003,6.23546,5.9908,0.0,0.0,0.0
1357.0,966288600,6.23546,5.9908,5.81603,0.0,0.0,0.0
1358.0,966289500,5.9908,5.81603,5.71118,0.0,0.0,0.0
1359.0,966290400,5.81603,5.71118,5.67623,0.0,0.0,0.0
1360.0,966291300,5.71118,5.67623,5.71118,0.0,0.0,0.0
1361.0,966292200,5.67623,5.71118,5.81603,0.0,0.0,0.0
1362.0,966293100,5.71118,5.81603,6.09565,0.0,0.0,0.0
1363.0,966294000,5.81603,6.09565,6.37527,0.0,0.0,0.13597
1364.0,966294900,6.09565,6.37527,6.65489,0.0,0.13597,0.66886
1365.0,966295800,6.37527,6.65489,6.9345,0.13597,0.66886,1.51167
1366.0,966296700,6.65489,6.9345,7.42383,0.66886,1.51167,3.183
1367.0,966297600,6.9345,7.42383,7.77335,1.51167,3.183,4.81853
1368.0,966298500,7.42383,7.77335,7.98307,3.183,4.81853,6.41829
1369.0,966299400,7.77335,7.98307,8.05297,4.81853,6.41829,7.98226
1370.0,966300300,7.98307,8.05297,7.6685,6.41829,7.98226,9.03537
1371.0,966301200,8.05297,7.6685,7.35393,7.98226,9.03537,10.3694
1372.0,966302100,7.6685,7.35393,7.10926,9.03537,10.3694,11.9844
1373.0,966303000,7.35393,7.10926,6.9345,10.3694,11.9844,13.8803
1374.0,966303900,7.10926,6.9345,6.49411,11.9844,13.8803,16.0012
1375.0,966304800,6.9345,6.49411,6.34731,13.8803,16.0012,18.4404
1376.0,966305700,6.49411,6.34731,6.49411,16.0012,18.4404,21.1978
1377.0,966306600,6.34731,6.49411,6.9345,18.4404,21.1978,24.2734
1378.0,966307500,6.49411,6.9345,8.54929,21.1978,24.2734,27.6436
1379.0,966308400,6.9345,8.54929,9.87048,24.2734,27.6436,31.3478
1380.0,966309300,8.54929,9.87048,10.8981,27.6436,31.3478,35.3861
1381.0,966310200,9.87048,10.8981,11.6321,31.3478,35.3861,39.7585
1382.0,966311100,10.8981,11.6321,11.9676,35.3861,39.7585,46.0905
1383.0,966312000,11.6321,11.9676,12.0795,39.7585,46.0905,51.6728
1384.0,966312900,11.9676,12.0795,11.9676,46.0905,51.6728,56.5055
1385.0,966313800,12.0795,11.9676,11.6321,51.6728,56.5055,60.5886
1386.0,966314700,11.9676,11.6321,10.6115,56.5055,60.5886,64.2622
1387.0,966315600,11.6321,10.6115,9.67475,60.5886,64.2622,66.9594
1388.0,966316500,10.6115,9.67475,8.82192,64.2622,66.9594,68.68
1389.0,966317400,9.67475,8.82192,8.05297,66.9594,68.68,69.4241
1390.0,966318300,8.82192,8.05297,6.73877,68.68,69.4241,68.8839
1391.0,966319200,8.05297,6.73877,5.92788,69.4241,68.8839,67.5723
1392.0,966320100,6.73877,5.92788,5.6203,68.8839,67.5723,65.4894
1393.0,966321000,5.92788,5.6203,5.81603,67.5723,65.4894,62.6352
1394.0,966321900,5.6203,5.81603,8.36055,65.4894,62.6352,55.7016
1395.0,966322800,5.81603,8.36055,10.1781,62.6352,55.7016,50.202
1396.0,966323700,8.36055,10.1781,11.2686,55.7016,50.202,46.1364
1397.0,966324600,10.1781,11.2686,11.6321,50.202,46.1364,43.5049
1398.0,966325500,11.2686,11.6321,9.73766,46.1364,43.5049,46.3406
1399.0,966326400,11.6321,9.73766,8.13686,43.5049,46.3406,47.9216
1400.0,966327300,9.73766,8.13686,6.82965,46.3406,47.9216,48.2478
1401.0,966328200,8.13686,6.82965,5.81603,47.9216,48.2478,47.3193
1402.0,966329100,6.82965,5.81603,5.3267,48.2478,47.3193,42.8047
1403.0,966330000,5.81603,5.3267,4.97718,47.3193,42.8047,38.5896
1404.0,966330900,5.3267,4.97718,4.76747,42.8047,38.5896,34.6739
1405.0,966331800,4.97718,4.76747,4.69757,38.5896,34.6739,31.0577
1406.0,966332700,4.76747,4.69757,5.31272,34.6739,31.0577,28.2872
1407.0,966333600,4.69757,5.31272,5.70419,31.0577,28.2872,25.452
1408.0,966334500,5.31272,5.70419,5.87196,28.2872,25.452,22.552
1409.0,966335400,5.70419,5.87196,5.81603,25.452,22.552,19.5873
1410.0,966336300,5.87196,5.81603,4.63465,22.552,19.5873,15.6899
1411.0,966337200,5.81603,4.63465,3.83075,19.5873,15.6899,12.3063
1412.0,966338100,4.63465,3.83075,3.40434,15.6899,12.3063,9.43655
1413.0,966339000,3.83075,3.40434,3.3554,12.3063,9.43655,7.08063
1414.0,966339900,3.40434,3.3554,4.79543,9.43655,7.08063,5.81736
1415.0,966340800,3.3554,4.79543,5.87196,7.08063,5.81736,4.68204
1416.0,966341700,4.79543,5.87196,6.58498,5.81736,4.68204,3.6747
1417.0,966342600,5.87196,6.58498,6.9345,4.68204,3.6747,2.79531
1418.0,966343500,6.58498,6.9345,5.85099,3.6747,2.79531,2.07829
1419.0,966344400,6.9345,5.85099,5.11699,2.79531,2.07829,1.46631
1420.0,966345300,5.85099,5.11699,4.73252,2.07829,1.46631,0.95935
1421.0,966346200,5.11699,4.73252,4.69757,1.46631,0.95935,0.55742
1422.0,966347100,4.73252,4.69757,5.95584,0.95935,0.55742,0.36581
1423.0,966348000,4.69757,5.95584,6.9345,0.55742,0.36581,0.20903
1424.0,966348900,5.95584,6.9345,7.63355,0.36581,0.20903,0.0871
1425.0,966349800,6.9345,7.63355,8.05297,0.20903,0.0871,0.0
1426.0,966350700,7.63355,8.05297,7.56364,0.0871,0.0,0.0
1427.0,966351600,8.05297,7.56364,7.21412,0.0,0.0,0.0
1428.0,966352500,7.56364,7.21412,7.00441,0.0,0.0,0.0
1429.0,966353400,7.21412,7.00441,6.9345,0.0,0.0,0.0
1430.0,966354300,7.00441,6.9345,7.42383,0.0,0.0,0.0
1431.0,966355200,6.9345,7.42383,7.77335,0.0,0.0,0.0
1432.0,966356100,7.42383,7.77335,7.98307,0.0,0.0,0.0
1433.0,966357000,7.77335,7.98307,8.05297,0.0,0.0,0.0
1434.0,966357900,7.98307,8.05297,7.45878,0.0,0.0,0.0
1435.0,966358800,8.05297,7.45878,7.07431,0.0,0.0,0.0
1436.0,966359700,7.45878,7.07431,6.89955,0.0,0.0,0.0
1437.0,966360600,7.07431,6.89955,6.9345,0.0,0.0,0.0
1438.0,966361500,6.89955,6.9345,7.70345,0.0,0.0,0.0
1439.0,966362400,6.9345,7.70345,8.33259,0.0,0.0,0.0
1440.0,966363300,7.70345,8.33259,8.82192,0.0,0.0,0.0
1441.0,966364200,8.33259,8.82192,9.17144,0.0,0.0,0.0
1442.0,966365100,8.82192,9.17144,8.94075,0.0,0.0,0.0
1443.0,966366000,9.17144,8.94075,8.86386,0.0,0.0,0.0
1444.0,966366900,8.94075,8.86386,8.94075,0.0,0.0,0.0
1445.0,966367800,8.86386,8.94075,9.17144,0.0,0.0,0.0
1446.0,966368700,8.94075,9.17144,10.1431,0.0,0.0,0.0
1447.0,966369600,9.17144,10.1431,10.8771,0.0,0.0,0.0
1448.0,966370500,10.1431,10.8771,11.3734,0.0,0.0,0.0
1449.0,966371400,10.8771,11.3734,11.6321,0.0,0.0,0.0
1450.0,966372300,11.3734,11.6321,11.4853,0.0,0.0,0.0
1451.0,966373200,11.6321,11.4853,11.2126,0.0,0.0,0.0
1452.0,966374100,11.4853,11.2126,10.8142,0.0,0.0,0.0
1453.0,966375000,11.2126,10.8142,10.2899,0.0,0.0,0.0
1454.0,966375900,10.8142,10.2899,9.13649,0.0,0.0,0.0
1455.0,966376800,10.2899,9.13649,8.19278,0.0,0.0,0.0
1456.0,966377700,9.13649,8.19278,7.45878,0.0,0.0,0.0
1457.0,966378600,8.19278,7.45878,6.9345,0.0,0.0,0.0
1458.0,966379500,7.45878,6.9345,6.49411,0.0,0.0,0.05481
1459.0,966380400,6.9345,6.49411,6.34731,0.0,0.05481,0.23201
1460.0,966381300,6.49411,6.34731,6.49411,0.05481,0.23201,0.5316
1461.0,966382200,6.34731,6.49411,6.9345,0.23201,0.5316,0.95358
1462.0,966383100,6.49411,6.9345,8.98969,0.5316,0.95358,1.63814
1463.0,966384000,6.9345,8.98969,10.4577,0.95358,1.63814,2.35163
1464.0,966384900,8.98969,10.4577,11.3385,1.63814,2.35163,3.09405
1465.0,966385800,10.4577,11.3385,11.6321,2.35163,3.09405,3.86539
1466.0,966386700,11.3385,11.6321,9.91242,3.09405,3.86539,4.69199
1467.0,966387600,11.6321,9.91242,8.55628,3.86539,4.69199,5.52996
1468.0,966388500,9.91242,8.55628,7.56364,4.69199,5.52996,6.37932
1469.0,966389400,8.55628,7.56364,6.9345,5.52996,6.37932,7.24644
1470.0,966390300,7.56364,6.9345,7.42383,6.37932,7.24644,7.06644
1471.0,966391200,6.9345,7.42383,7.77335,7.24644,7.06644,7.59482
1472.0,966392100,7.42383,7.77335,7.98307,7.06644,7.59482,8.8316
1473.0,966393000,7.77335,7.98307,8.05297,7.59482,8.8316,10.7768
1474.0,966393900,7.98307,8.05297,7.6685,8.8316,10.7768,16.6964
1475.0,966394800,8.05297,7.6685,7.35393,10.7768,16.6964,21.1471
1476.0,966395700,7.6685,7.35393,7.10926,16.6964,21.1471,24.1287
1477.0,966396600,7.35393,7.10926,6.9345,21.1471,24.1287,25.6412
1478.0,966397500,7.10926,6.9345,7.14422,24.1287,25.6412,21.9309
1479.0,966398400,6.9345,7.14422,7.21412,25.6412,21.9309,19.2542
1480.0,966399300,7.14422,7.21412,7.14422,21.9309,19.2542,17.6109
1481.0,966400200,7.21412,7.14422,6.9345,19.2542,17.6109,17.0013
1482.0,966401100,7.14422,6.9345,6.0607,17.6109,17.0013,19.498
1483.0,966402000,6.9345,6.0607,5.39661,17.0013,19.498,21.6464
1484.0,966402900,6.0607,5.39661,4.94223,19.498,21.6464,23.4464
1485.0,966403800,5.39661,4.94223,4.69757,21.6464,23.4464,24.898
1486.0,966404700,4.94223,4.69757,5.08204,23.4464,24.898,25.679
1487.0,966405600,4.69757,5.08204,5.39661,24.898,25.679,26.3264
1488.0,966406500,5.08204,5.39661,5.64127,25.679,26.3264,26.8403
1489.0,966407400,5.39661,5.64127,5.81603,26.3264,26.8403,27.2206
1490.0,966408300,5.64127,5.81603,5.81603,26.8403,27.2206,28.3035
1491.0,966409200,5.81603,5.81603,5.81603,27.2206,28.3035,28.6954
1492.0,966410100,5.81603,5.81603,5.81603,28.3035,28.6954,28.3964
1493.0,966411000,5.81603,5.81603,5.81603,28.6954,28.3964,27.4064
1494.0,966411900,5.81603,5.81603,5.81603,28.3964,27.4064,24.1403
1495.0,966412800,5.81603,5.81603,5.81603,27.4064,24.1403,21.24
1496.0,966413700,5.81603,5.81603,5.81603,24.1403,21.24,18.7054
1497.0,966414600,5.81603,5.81603,5.81603,21.24,18.7054,16.5367
1498.0,966415500,5.81603,5.81603,5.50147,18.7054,16.5367,15.1606
1499.0,966416400,5.81603,5.50147,5.39661,16.5367,15.1606,13.8658
1500.0,966417300,5.50147,5.39661,5.50147,15.1606,13.8658,12.6522
1501.0,966418200,5.39661,5.50147,5.81603,13.8658,12.6522,11.52
1502.0,966419100,5.50147,5.81603,7.28402,12.6522,11.52,10.3993
1503.0,966420000,5.81603,7.28402,8.33259,11.52,10.3993,9.40643
1504.0,966420900,7.28402,8.33259,8.96173,10.3993,9.40643,8.54127
1505.0,966421800,8.33259,8.96173,9.17144,9.40643,8.54127,7.80386
1506.0,966422700,8.96173,9.17144,8.01802,8.54127,7.80386,7.60353
1507.0,966423600,9.17144,8.01802,7.07431,7.80386,7.60353,7.25805
1508.0,966424500,8.01802,7.07431,6.34032,7.60353,7.25805,6.76741
1509.0,966425400,7.07431,6.34032,5.81603,7.25805,6.76741,6.1316
1510.0,966426300,6.34032,5.81603,6.04672,6.76741,6.1316,4.93257
1511.0,966427200,5.81603,6.04672,6.12361,6.1316,4.93257,3.86709
1512.0,966428100,6.04672,6.12361,6.04672,4.93257,3.86709,2.93516
